Logger,Plot,Timestamp,Variable,Value,Depth_cm
21,Freshwater,2026-06-04T23:20:00Z,Temp,17.2,50
21,Freshwater,2026-06-04T23:30:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-04T23:30:00Z,Temp,17.2,5
21,Freshwater,2026-06-04T23:30:00Z,PerAirSat,91.5,15
21,Freshwater,2026-06-04T23:30:00Z,Temp,17.2,15
21,Freshwater,2026-06-04T23:30:00Z,PerAirSat,86.2,30
21,Freshwater,2026-06-04T23:30:00Z,Temp,17.2,30
21,Freshwater,2026-06-04T23:30:00Z,PerAirSat,77.58,50
21,Freshwater,2026-06-04T23:30:00Z,Temp,17.2,50
21,Freshwater,2026-06-04T23:40:00Z,PerAirSat,99.4,5
21,Freshwater,2026-06-04T23:40:00Z,Temp,17.19,5
21,Freshwater,2026-06-04T23:40:00Z,PerAirSat,91.6,15
21,Freshwater,2026-06-04T23:40:00Z,Temp,17.19,15
21,Freshwater,2026-06-04T23:40:00Z,PerAirSat,86.3,30
21,Freshwater,2026-06-04T23:40:00Z,Temp,17.19,30
21,Freshwater,2026-06-04T23:40:00Z,PerAirSat,77.57,50
21,Freshwater,2026-06-04T23:40:00Z,Temp,17.19,50
21,Freshwater,2026-06-04T23:50:00Z,PerAirSat,99.4,5
21,Freshwater,2026-06-04T23:50:00Z,Temp,17.19,5
21,Freshwater,2026-06-04T23:50:00Z,PerAirSat,91.5,15
21,Freshwater,2026-06-04T23:50:00Z,Temp,17.19,15
21,Freshwater,2026-06-04T23:50:00Z,PerAirSat,86.2,30
21,Freshwater,2026-06-04T23:50:00Z,Temp,17.19,30
21,Freshwater,2026-06-04T23:50:00Z,PerAirSat,77.62,50
21,Freshwater,2026-06-04T23:50:00Z,Temp,17.19,50
21,Freshwater,2026-06-05T00:00:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-05T00:00:00Z,Temp,17.18,5
21,Freshwater,2026-06-05T00:00:00Z,PerAirSat,91.6,15
21,Freshwater,2026-06-05T00:00:00Z,Temp,17.18,15
21,Freshwater,2026-06-05T00:00:00Z,PerAirSat,86.3,30
21,Freshwater,2026-06-05T00:00:00Z,Temp,17.18,30
21,Freshwater,2026-06-05T00:00:00Z,PerAirSat,77.58,50
21,Freshwater,2026-06-05T00:00:00Z,Temp,17.18,50
21,Freshwater,2026-06-05T00:10:00Z,PerAirSat,99.5,5
21,Freshwater,2026-06-05T00:10:00Z,Temp,17.18,5
21,Freshwater,2026-06-05T00:10:00Z,PerAirSat,91.6,15
21,Freshwater,2026-06-05T00:10:00Z,Temp,17.18,15
21,Freshwater,2026-06-05T00:10:00Z,PerAirSat,86.3,30
21,Freshwater,2026-06-05T00:10:00Z,Temp,17.18,30
21,Freshwater,2026-06-05T00:10:00Z,PerAirSat,77.56,50
21,Freshwater,2026-06-05T00:10:00Z,Temp,17.18,50
21,Freshwater,2026-06-05T00:20:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-05T00:20:00Z,Temp,17.17,5
21,Freshwater,2026-06-05T00:20:00Z,PerAirSat,91.6,15
21,Freshwater,2026-06-05T00:20:00Z,Temp,17.17,15
21,Freshwater,2026-06-05T00:20:00Z,PerAirSat,86.4,30
21,Freshwater,2026-06-05T00:20:00Z,Temp,17.17,30
21,Freshwater,2026-06-05T00:20:00Z,PerAirSat,77.58,50
21,Freshwater,2026-06-05T00:20:00Z,Temp,17.17,50
21,Freshwater,2026-06-05T00:30:00Z,PerAirSat,99.4,5
21,Freshwater,2026-06-05T00:30:00Z,Temp,17.16,5
21,Freshwater,2026-06-05T00:30:00Z,PerAirSat,91.8,15
21,Freshwater,2026-06-05T00:30:00Z,Temp,17.16,15
21,Freshwater,2026-06-05T00:30:00Z,PerAirSat,86.4,30
21,Freshwater,2026-06-05T00:30:00Z,Temp,17.16,30
21,Freshwater,2026-06-05T00:30:00Z,PerAirSat,77.58,50
21,Freshwater,2026-06-05T00:30:00Z,Temp,17.16,50
21,Freshwater,2026-06-05T00:40:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-05T00:40:00Z,Temp,17.15,5
21,Freshwater,2026-06-05T00:40:00Z,PerAirSat,91.7,15
21,Freshwater,2026-06-05T00:40:00Z,Temp,17.15,15
21,Freshwater,2026-06-05T00:40:00Z,PerAirSat,86.4,30
21,Freshwater,2026-06-05T00:40:00Z,Temp,17.15,30
21,Freshwater,2026-06-05T00:40:00Z,PerAirSat,77.62,50
21,Freshwater,2026-06-05T00:40:00Z,Temp,17.15,50
21,Freshwater,2026-06-05T00:50:00Z,PerAirSat,99.4,5
21,Freshwater,2026-06-05T00:50:00Z,Temp,17.14,5
21,Freshwater,2026-06-05T00:50:00Z,PerAirSat,91.8,15
21,Freshwater,2026-06-05T00:50:00Z,Temp,17.14,15
21,Freshwater,2026-06-05T00:50:00Z,PerAirSat,86.4,30
21,Freshwater,2026-06-05T00:50:00Z,Temp,17.14,30
21,Freshwater,2026-06-05T00:50:00Z,PerAirSat,77.64,50
21,Freshwater,2026-06-05T00:50:00Z,Temp,17.14,50
21,Freshwater,2026-06-05T01:00:00Z,PerAirSat,99.4,5
21,Freshwater,2026-06-05T01:00:00Z,Temp,17.13,5
21,Freshwater,2026-06-05T01:00:00Z,PerAirSat,91.8,15
21,Freshwater,2026-06-05T01:00:00Z,Temp,17.13,15
21,Freshwater,2026-06-05T01:00:00Z,PerAirSat,86.4,30
21,Freshwater,2026-06-05T01:00:00Z,Temp,17.13,30
21,Freshwater,2026-06-05T01:00:00Z,PerAirSat,77.69,50
21,Freshwater,2026-06-05T01:00:00Z,Temp,17.13,50
21,Freshwater,2026-06-05T01:10:00Z,PerAirSat,99.4,5
21,Freshwater,2026-06-05T01:10:00Z,Temp,17.11,5
21,Freshwater,2026-06-05T01:10:00Z,PerAirSat,91.8,15
21,Freshwater,2026-06-05T01:10:00Z,Temp,17.12,15
21,Freshwater,2026-06-05T01:10:00Z,PerAirSat,86.5,30
21,Freshwater,2026-06-05T01:10:00Z,Temp,17.12,30
21,Freshwater,2026-06-05T01:10:00Z,PerAirSat,77.71,50
21,Freshwater,2026-06-05T01:10:00Z,Temp,17.12,50
21,Freshwater,2026-06-05T01:20:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-05T01:20:00Z,Temp,17.1,5
21,Freshwater,2026-06-05T01:20:00Z,PerAirSat,91.9,15
21,Freshwater,2026-06-05T01:20:00Z,Temp,17.1,15
21,Freshwater,2026-06-05T01:20:00Z,PerAirSat,86.5,30
21,Freshwater,2026-06-05T01:20:00Z,Temp,17.1,30
21,Freshwater,2026-06-05T01:20:00Z,PerAirSat,77.8,50
21,Freshwater,2026-06-05T01:20:00Z,Temp,17.1,50
21,Freshwater,2026-06-05T01:30:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-05T01:30:00Z,Temp,17.08,5
21,Freshwater,2026-06-05T01:30:00Z,PerAirSat,91.9,15
21,Freshwater,2026-06-05T01:30:00Z,Temp,17.08,15
21,Freshwater,2026-06-05T01:30:00Z,PerAirSat,86.5,30
21,Freshwater,2026-06-05T01:30:00Z,Temp,17.08,30
21,Freshwater,2026-06-05T01:30:00Z,PerAirSat,77.7,50
21,Freshwater,2026-06-05T01:30:00Z,Temp,17.08,50
21,Freshwater,2026-06-05T01:40:00Z,PerAirSat,99.3,5
21,Freshwater,2026-06-05T01:40:00Z,Temp,17.06,5
21,Freshwater,2026-06-05T01:40:00Z,PerAirSat,91.9,15
21,Freshwater,2026-06-05T01:40:00Z,Temp,17.06,15
21,Freshwater,2026-06-05T01:40:00Z,PerAirSat,86.5,30
21,Freshwater,2026-06-05T01:40:00Z,Temp,17.06,30
21,Freshwater,2026-06-05T01:40:00Z,PerAirSat,77.77,50
21,Freshwater,2026-06-05T01:40:00Z,Temp,17.06,50
21,Freshwater,2026-06-05T01:50:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T01:50:00Z,Temp,17.04,5
21,Freshwater,2026-06-05T01:50:00Z,PerAirSat,91.9,15
21,Freshwater,2026-06-05T01:50:00Z,Temp,17.04,15
21,Freshwater,2026-06-05T01:50:00Z,PerAirSat,86.5,30
21,Freshwater,2026-06-05T01:50:00Z,Temp,17.04,30
21,Freshwater,2026-06-05T01:50:00Z,PerAirSat,77.77,50
21,Freshwater,2026-06-05T01:50:00Z,Temp,17.04,50
21,Freshwater,2026-06-05T02:00:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T02:00:00Z,Temp,17.02,5
21,Freshwater,2026-06-05T02:00:00Z,PerAirSat,92,15
21,Freshwater,2026-06-05T02:00:00Z,Temp,17.02,15
21,Freshwater,2026-06-05T02:00:00Z,PerAirSat,86.6,30
21,Freshwater,2026-06-05T02:00:00Z,Temp,17.02,30
21,Freshwater,2026-06-05T02:00:00Z,PerAirSat,77.77,50
21,Freshwater,2026-06-05T02:00:00Z,Temp,17.02,50
21,Freshwater,2026-06-05T02:10:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T02:10:00Z,Temp,17,5
21,Freshwater,2026-06-05T02:10:00Z,PerAirSat,92,15
21,Freshwater,2026-06-05T02:10:00Z,Temp,17,15
21,Freshwater,2026-06-05T02:10:00Z,PerAirSat,86.6,30
21,Freshwater,2026-06-05T02:10:00Z,Temp,17,30
21,Freshwater,2026-06-05T02:10:00Z,PerAirSat,77.85,50
21,Freshwater,2026-06-05T02:10:00Z,Temp,17,50
21,Freshwater,2026-06-05T02:20:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T02:20:00Z,Temp,16.97,5
21,Freshwater,2026-06-05T02:20:00Z,PerAirSat,92,15
21,Freshwater,2026-06-05T02:20:00Z,Temp,16.97,15
21,Freshwater,2026-06-05T02:20:00Z,PerAirSat,86.6,30
21,Freshwater,2026-06-05T02:20:00Z,Temp,16.97,30
21,Freshwater,2026-06-05T02:20:00Z,PerAirSat,77.94,50
21,Freshwater,2026-06-05T02:20:00Z,Temp,16.97,50
21,Freshwater,2026-06-05T02:30:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T02:30:00Z,Temp,16.95,5
21,Freshwater,2026-06-05T02:30:00Z,PerAirSat,92.1,15
21,Freshwater,2026-06-05T02:30:00Z,Temp,16.95,15
21,Freshwater,2026-06-05T02:30:00Z,PerAirSat,86.7,30
21,Freshwater,2026-06-05T02:30:00Z,Temp,16.95,30
21,Freshwater,2026-06-05T02:30:00Z,PerAirSat,77.9,50
21,Freshwater,2026-06-05T02:30:00Z,Temp,16.95,50
21,Freshwater,2026-06-05T02:40:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T02:40:00Z,Temp,16.93,5
21,Freshwater,2026-06-05T02:40:00Z,PerAirSat,92.2,15
21,Freshwater,2026-06-05T02:40:00Z,Temp,16.93,15
21,Freshwater,2026-06-05T02:40:00Z,PerAirSat,86.8,30
21,Freshwater,2026-06-05T02:40:00Z,Temp,16.93,30
21,Freshwater,2026-06-05T02:40:00Z,PerAirSat,77.98,50
21,Freshwater,2026-06-05T02:40:00Z,Temp,16.93,50
21,Freshwater,2026-06-05T02:50:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T02:50:00Z,Temp,16.9,5
21,Freshwater,2026-06-05T02:50:00Z,PerAirSat,92.1,15
21,Freshwater,2026-06-05T02:50:00Z,Temp,16.9,15
21,Freshwater,2026-06-05T02:50:00Z,PerAirSat,86.7,30
21,Freshwater,2026-06-05T02:50:00Z,Temp,16.9,30
21,Freshwater,2026-06-05T02:50:00Z,PerAirSat,78.04,50
21,Freshwater,2026-06-05T02:50:00Z,Temp,16.9,50
21,Freshwater,2026-06-05T03:00:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T03:00:00Z,Temp,16.87,5
21,Freshwater,2026-06-05T03:00:00Z,PerAirSat,92.2,15
21,Freshwater,2026-06-05T03:00:00Z,Temp,16.87,15
21,Freshwater,2026-06-05T03:00:00Z,PerAirSat,86.8,30
21,Freshwater,2026-06-05T03:00:00Z,Temp,16.87,30
21,Freshwater,2026-06-05T03:00:00Z,PerAirSat,78.05,50
21,Freshwater,2026-06-05T03:00:00Z,Temp,16.87,50
21,Freshwater,2026-06-05T03:10:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T03:10:00Z,Temp,16.85,5
21,Freshwater,2026-06-05T03:10:00Z,PerAirSat,92.3,15
21,Freshwater,2026-06-05T03:10:00Z,Temp,16.85,15
21,Freshwater,2026-06-05T03:10:00Z,PerAirSat,86.9,30
21,Freshwater,2026-06-05T03:10:00Z,Temp,16.85,30
21,Freshwater,2026-06-05T03:10:00Z,PerAirSat,78.2,50
21,Freshwater,2026-06-05T03:10:00Z,Temp,16.85,50
21,Freshwater,2026-06-05T03:20:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T03:20:00Z,Temp,16.82,5
21,Freshwater,2026-06-05T03:20:00Z,PerAirSat,92.2,15
21,Freshwater,2026-06-05T03:20:00Z,Temp,16.82,15
21,Freshwater,2026-06-05T03:20:00Z,PerAirSat,86.8,30
21,Freshwater,2026-06-05T03:20:00Z,Temp,16.82,30
21,Freshwater,2026-06-05T03:20:00Z,PerAirSat,78.17,50
21,Freshwater,2026-06-05T03:20:00Z,Temp,16.82,50
21,Freshwater,2026-06-05T03:30:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T03:30:00Z,Temp,16.8,5
21,Freshwater,2026-06-05T03:30:00Z,PerAirSat,92.4,15
21,Freshwater,2026-06-05T03:30:00Z,Temp,16.8,15
21,Freshwater,2026-06-05T03:30:00Z,PerAirSat,87,30
21,Freshwater,2026-06-05T03:30:00Z,Temp,16.8,30
21,Freshwater,2026-06-05T03:30:00Z,PerAirSat,78.22,50
21,Freshwater,2026-06-05T03:30:00Z,Temp,16.8,50
21,Freshwater,2026-06-05T03:40:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T03:40:00Z,Temp,16.77,5
21,Freshwater,2026-06-05T03:40:00Z,PerAirSat,92.4,15
21,Freshwater,2026-06-05T03:40:00Z,Temp,16.77,15
21,Freshwater,2026-06-05T03:40:00Z,PerAirSat,87,30
21,Freshwater,2026-06-05T03:40:00Z,Temp,16.77,30
21,Freshwater,2026-06-05T03:40:00Z,PerAirSat,78.21,50
21,Freshwater,2026-06-05T03:40:00Z,Temp,16.77,50
21,Freshwater,2026-06-05T03:50:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T03:50:00Z,Temp,16.74,5
21,Freshwater,2026-06-05T03:50:00Z,PerAirSat,92.4,15
21,Freshwater,2026-06-05T03:50:00Z,Temp,16.74,15
21,Freshwater,2026-06-05T03:50:00Z,PerAirSat,87,30
21,Freshwater,2026-06-05T03:50:00Z,Temp,16.74,30
21,Freshwater,2026-06-05T03:50:00Z,PerAirSat,78.27,50
21,Freshwater,2026-06-05T03:50:00Z,Temp,16.74,50
21,Freshwater,2026-06-05T04:00:00Z,PerAirSat,99.2,5
21,Freshwater,2026-06-05T04:00:00Z,Temp,16.71,5
21,Freshwater,2026-06-05T04:00:00Z,PerAirSat,92.4,15
21,Freshwater,2026-06-05T04:00:00Z,Temp,16.71,15
21,Freshwater,2026-06-05T04:00:00Z,PerAirSat,87.1,30
21,Freshwater,2026-06-05T04:00:00Z,Temp,16.71,30
21,Freshwater,2026-06-05T04:00:00Z,PerAirSat,78.37,50
21,Freshwater,2026-06-05T04:00:00Z,Temp,16.71,50
21,Freshwater,2026-06-05T04:10:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T04:10:00Z,Temp,16.69,5
21,Freshwater,2026-06-05T04:10:00Z,PerAirSat,92.5,15
21,Freshwater,2026-06-05T04:10:00Z,Temp,16.68,15
21,Freshwater,2026-06-05T04:10:00Z,PerAirSat,87,30
21,Freshwater,2026-06-05T04:10:00Z,Temp,16.68,30
21,Freshwater,2026-06-05T04:10:00Z,PerAirSat,78.39,50
21,Freshwater,2026-06-05T04:10:00Z,Temp,16.68,50
21,Freshwater,2026-06-05T04:20:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T04:20:00Z,Temp,16.66,5
21,Freshwater,2026-06-05T04:20:00Z,PerAirSat,92.5,15
21,Freshwater,2026-06-05T04:20:00Z,Temp,16.66,15
21,Freshwater,2026-06-05T04:20:00Z,PerAirSat,87,30
21,Freshwater,2026-06-05T04:20:00Z,Temp,16.66,30
21,Freshwater,2026-06-05T04:20:00Z,PerAirSat,78.4,50
21,Freshwater,2026-06-05T04:20:00Z,Temp,16.66,50
21,Freshwater,2026-06-05T04:30:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T04:30:00Z,Temp,16.64,5
21,Freshwater,2026-06-05T04:30:00Z,PerAirSat,92.6,15
21,Freshwater,2026-06-05T04:30:00Z,Temp,16.64,15
21,Freshwater,2026-06-05T04:30:00Z,PerAirSat,87,30
21,Freshwater,2026-06-05T04:30:00Z,Temp,16.64,30
21,Freshwater,2026-06-05T04:30:00Z,PerAirSat,78.39,50
21,Freshwater,2026-06-05T04:30:00Z,Temp,16.64,50
21,Freshwater,2026-06-05T04:40:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T04:40:00Z,Temp,16.61,5
21,Freshwater,2026-06-05T04:40:00Z,PerAirSat,92.5,15
21,Freshwater,2026-06-05T04:40:00Z,Temp,16.61,15
21,Freshwater,2026-06-05T04:40:00Z,PerAirSat,87.1,30
21,Freshwater,2026-06-05T04:40:00Z,Temp,16.61,30
21,Freshwater,2026-06-05T04:40:00Z,PerAirSat,78.42,50
21,Freshwater,2026-06-05T04:40:00Z,Temp,16.61,50
21,Freshwater,2026-06-05T04:50:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T04:50:00Z,Temp,16.58,5
21,Freshwater,2026-06-05T04:50:00Z,PerAirSat,92.7,15
21,Freshwater,2026-06-05T04:50:00Z,Temp,16.58,15
21,Freshwater,2026-06-05T04:50:00Z,PerAirSat,87.1,30
21,Freshwater,2026-06-05T04:50:00Z,Temp,16.58,30
21,Freshwater,2026-06-05T04:50:00Z,PerAirSat,78.4,50
21,Freshwater,2026-06-05T04:50:00Z,Temp,16.58,50
21,Freshwater,2026-06-05T05:00:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T05:00:00Z,Temp,16.56,5
21,Freshwater,2026-06-05T05:00:00Z,PerAirSat,92.7,15
21,Freshwater,2026-06-05T05:00:00Z,Temp,16.56,15
21,Freshwater,2026-06-05T05:00:00Z,PerAirSat,87.2,30
21,Freshwater,2026-06-05T05:00:00Z,Temp,16.56,30
21,Freshwater,2026-06-05T05:00:00Z,PerAirSat,78.5,50
21,Freshwater,2026-06-05T05:00:00Z,Temp,16.56,50
21,Freshwater,2026-06-05T05:10:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T05:10:00Z,Temp,16.53,5
21,Freshwater,2026-06-05T05:10:00Z,PerAirSat,92.7,15
21,Freshwater,2026-06-05T05:10:00Z,Temp,16.53,15
21,Freshwater,2026-06-05T05:10:00Z,PerAirSat,87.2,30
21,Freshwater,2026-06-05T05:10:00Z,Temp,16.53,30
21,Freshwater,2026-06-05T05:10:00Z,PerAirSat,78.49,50
21,Freshwater,2026-06-05T05:10:00Z,Temp,16.53,50
21,Freshwater,2026-06-05T05:20:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T05:20:00Z,Temp,16.51,5
21,Freshwater,2026-06-05T05:20:00Z,PerAirSat,92.7,15
21,Freshwater,2026-06-05T05:20:00Z,Temp,16.51,15
21,Freshwater,2026-06-05T05:20:00Z,PerAirSat,87.2,30
21,Freshwater,2026-06-05T05:20:00Z,Temp,16.51,30
21,Freshwater,2026-06-05T05:20:00Z,PerAirSat,78.64,50
21,Freshwater,2026-06-05T05:20:00Z,Temp,16.51,50
21,Freshwater,2026-06-05T05:30:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T05:30:00Z,Temp,16.48,5
21,Freshwater,2026-06-05T05:30:00Z,PerAirSat,92.8,15
21,Freshwater,2026-06-05T05:30:00Z,Temp,16.48,15
21,Freshwater,2026-06-05T05:30:00Z,PerAirSat,87.3,30
21,Freshwater,2026-06-05T05:30:00Z,Temp,16.48,30
21,Freshwater,2026-06-05T05:30:00Z,PerAirSat,78.57,50
21,Freshwater,2026-06-05T05:30:00Z,Temp,16.48,50
21,Freshwater,2026-06-05T05:40:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T05:40:00Z,Temp,16.47,5
21,Freshwater,2026-06-05T05:40:00Z,PerAirSat,92.7,15
21,Freshwater,2026-06-05T05:40:00Z,Temp,16.47,15
21,Freshwater,2026-06-05T05:40:00Z,PerAirSat,87.3,30
21,Freshwater,2026-06-05T05:40:00Z,Temp,16.47,30
21,Freshwater,2026-06-05T05:40:00Z,PerAirSat,78.62,50
21,Freshwater,2026-06-05T05:40:00Z,Temp,16.47,50
21,Freshwater,2026-06-05T05:50:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T05:50:00Z,Temp,16.44,5
21,Freshwater,2026-06-05T05:50:00Z,PerAirSat,92.8,15
21,Freshwater,2026-06-05T05:50:00Z,Temp,16.44,15
21,Freshwater,2026-06-05T05:50:00Z,PerAirSat,87.4,30
21,Freshwater,2026-06-05T05:50:00Z,Temp,16.44,30
21,Freshwater,2026-06-05T05:50:00Z,PerAirSat,78.69,50
21,Freshwater,2026-06-05T05:50:00Z,Temp,16.44,50
21,Freshwater,2026-06-05T06:00:00Z,PerAirSat,99.1,5
21,Freshwater,2026-06-05T06:00:00Z,Temp,16.42,5
21,Freshwater,2026-06-05T06:00:00Z,PerAirSat,92.7,15
21,Freshwater,2026-06-05T06:00:00Z,Temp,16.42,15
21,Freshwater,2026-06-05T06:00:00Z,PerAirSat,87.4,30
21,Freshwater,2026-06-05T06:00:00Z,Temp,16.42,30
21,Freshwater,2026-06-05T06:00:00Z,PerAirSat,78.77,50
21,Freshwater,2026-06-05T06:00:00Z,Temp,16.42,50
21,Freshwater,2026-06-05T06:10:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T06:10:00Z,Temp,16.4,5
21,Freshwater,2026-06-05T06:10:00Z,PerAirSat,92.8,15
21,Freshwater,2026-06-05T06:10:00Z,Temp,16.4,15
21,Freshwater,2026-06-05T06:10:00Z,PerAirSat,87.3,30
21,Freshwater,2026-06-05T06:10:00Z,Temp,16.4,30
21,Freshwater,2026-06-05T06:10:00Z,PerAirSat,78.72,50
21,Freshwater,2026-06-05T06:10:00Z,Temp,16.4,50
21,Freshwater,2026-06-05T06:20:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T06:20:00Z,Temp,16.38,5
21,Freshwater,2026-06-05T06:20:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T06:20:00Z,Temp,16.38,15
21,Freshwater,2026-06-05T06:20:00Z,PerAirSat,87.5,30
21,Freshwater,2026-06-05T06:20:00Z,Temp,16.38,30
21,Freshwater,2026-06-05T06:20:00Z,PerAirSat,78.79,50
21,Freshwater,2026-06-05T06:20:00Z,Temp,16.38,50
21,Freshwater,2026-06-05T06:30:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T06:30:00Z,Temp,16.36,5
21,Freshwater,2026-06-05T06:30:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T06:30:00Z,Temp,16.36,15
21,Freshwater,2026-06-05T06:30:00Z,PerAirSat,87.4,30
21,Freshwater,2026-06-05T06:30:00Z,Temp,16.36,30
21,Freshwater,2026-06-05T06:30:00Z,PerAirSat,78.79,50
21,Freshwater,2026-06-05T06:30:00Z,Temp,16.36,50
21,Freshwater,2026-06-05T06:40:00Z,PerAirSat,98.9,5
21,Freshwater,2026-06-05T06:40:00Z,Temp,16.34,5
21,Freshwater,2026-06-05T06:40:00Z,PerAirSat,92.8,15
21,Freshwater,2026-06-05T06:40:00Z,Temp,16.34,15
21,Freshwater,2026-06-05T06:40:00Z,PerAirSat,87.5,30
21,Freshwater,2026-06-05T06:40:00Z,Temp,16.34,30
21,Freshwater,2026-06-05T06:40:00Z,PerAirSat,78.82,50
21,Freshwater,2026-06-05T06:40:00Z,Temp,16.34,50
21,Freshwater,2026-06-05T06:50:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T06:50:00Z,Temp,16.32,5
21,Freshwater,2026-06-05T06:50:00Z,PerAirSat,92.8,15
21,Freshwater,2026-06-05T06:50:00Z,Temp,16.32,15
21,Freshwater,2026-06-05T06:50:00Z,PerAirSat,87.5,30
21,Freshwater,2026-06-05T06:50:00Z,Temp,16.32,30
21,Freshwater,2026-06-05T06:50:00Z,PerAirSat,78.78,50
21,Freshwater,2026-06-05T06:50:00Z,Temp,16.32,50
21,Freshwater,2026-06-05T07:00:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T07:00:00Z,Temp,16.31,5
21,Freshwater,2026-06-05T07:00:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T07:00:00Z,Temp,16.31,15
21,Freshwater,2026-06-05T07:00:00Z,PerAirSat,87.4,30
21,Freshwater,2026-06-05T07:00:00Z,Temp,16.31,30
21,Freshwater,2026-06-05T07:00:00Z,PerAirSat,78.89,50
21,Freshwater,2026-06-05T07:00:00Z,Temp,16.31,50
21,Freshwater,2026-06-05T07:10:00Z,PerAirSat,98.9,5
21,Freshwater,2026-06-05T07:10:00Z,Temp,16.29,5
21,Freshwater,2026-06-05T07:10:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T07:10:00Z,Temp,16.29,15
21,Freshwater,2026-06-05T07:10:00Z,PerAirSat,87.6,30
21,Freshwater,2026-06-05T07:10:00Z,Temp,16.29,30
21,Freshwater,2026-06-05T07:10:00Z,PerAirSat,78.92,50
21,Freshwater,2026-06-05T07:10:00Z,Temp,16.29,50
21,Freshwater,2026-06-05T07:20:00Z,PerAirSat,98.9,5
21,Freshwater,2026-06-05T07:20:00Z,Temp,16.27,5
21,Freshwater,2026-06-05T07:20:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T07:20:00Z,Temp,16.27,15
21,Freshwater,2026-06-05T07:20:00Z,PerAirSat,87.5,30
21,Freshwater,2026-06-05T07:20:00Z,Temp,16.27,30
21,Freshwater,2026-06-05T07:20:00Z,PerAirSat,78.86,50
21,Freshwater,2026-06-05T07:20:00Z,Temp,16.27,50
21,Freshwater,2026-06-05T07:30:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T07:30:00Z,Temp,16.25,5
21,Freshwater,2026-06-05T07:30:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T07:30:00Z,Temp,16.25,15
21,Freshwater,2026-06-05T07:30:00Z,PerAirSat,87.7,30
21,Freshwater,2026-06-05T07:30:00Z,Temp,16.25,30
21,Freshwater,2026-06-05T07:30:00Z,PerAirSat,78.89,50
21,Freshwater,2026-06-05T07:30:00Z,Temp,16.25,50
21,Freshwater,2026-06-05T07:40:00Z,PerAirSat,98.9,5
21,Freshwater,2026-06-05T07:40:00Z,Temp,16.23,5
21,Freshwater,2026-06-05T07:40:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T07:40:00Z,Temp,16.24,15
21,Freshwater,2026-06-05T07:40:00Z,PerAirSat,87.7,30
21,Freshwater,2026-06-05T07:40:00Z,Temp,16.24,30
21,Freshwater,2026-06-05T07:40:00Z,PerAirSat,78.92,50
21,Freshwater,2026-06-05T07:40:00Z,Temp,16.24,50
21,Freshwater,2026-06-05T07:50:00Z,PerAirSat,99,5
21,Freshwater,2026-06-05T07:50:00Z,Temp,16.22,5
21,Freshwater,2026-06-05T07:50:00Z,PerAirSat,92.9,15
21,Freshwater,2026-06-05T07:50:00Z,Temp,16.22,15
21,Freshwater,2026-06-05T07:50:00Z,PerAirSat,87.7,30
