Plot,Timestamp,Value,Sapflow_ID,Logger,Port,Species,Out_Of_Plot,BattV_Avg,Grid_Square
Saltwater,2026-06-01T21:00:00Z,0.419,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-01T21:00:00Z,0.486,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:00:00Z,0.4,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-01T21:00:00Z,0.671,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:00:00Z,0.536,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-01T21:15:00Z,0.583,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-01T21:15:00Z,0.396,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-01T21:15:00Z,0.501,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-01T21:15:00Z,0.422,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-01T21:15:00Z,0.489,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:15:00Z,0.401,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-01T21:15:00Z,0.672,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:15:00Z,0.543,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-01T21:30:00Z,0.583,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-01T21:30:00Z,0.398,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-01T21:30:00Z,0.503,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-01T21:30:00Z,0.425,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-01T21:30:00Z,0.492,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:30:00Z,0.402,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-01T21:30:00Z,0.674,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:30:00Z,0.55,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-01T21:45:00Z,0.584,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-01T21:45:00Z,0.4,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-01T21:45:00Z,0.507,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-01T21:45:00Z,0.431,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-01T21:45:00Z,0.494,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:45:00Z,0.404,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-01T21:45:00Z,0.675,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T21:45:00Z,0.558,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-01T22:00:00Z,0.585,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-01T22:00:00Z,0.402,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-01T22:00:00Z,0.513,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-01T22:00:00Z,0.438,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-01T22:00:00Z,0.498,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T22:00:00Z,0.406,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-01T22:00:00Z,0.676,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T22:00:00Z,0.567,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-01T22:15:00Z,0.587,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-01T22:15:00Z,0.405,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-01T22:15:00Z,0.52,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-01T22:15:00Z,0.446,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-01T22:15:00Z,0.505,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T22:15:00Z,0.41,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-01T22:15:00Z,0.679,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T22:15:00Z,0.574,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-01T22:30:00Z,0.59,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-01T22:30:00Z,0.408,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-01T22:30:00Z,0.526,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-01T22:30:00Z,0.455,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-01T22:30:00Z,0.511,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T22:30:00Z,0.414,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-01T22:30:00Z,0.682,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T22:30:00Z,0.579,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-01T22:45:00Z,0.592,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-01T22:45:00Z,0.412,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-01T22:45:00Z,0.53,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-01T22:45:00Z,0.463,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-01T22:45:00Z,0.516,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T22:45:00Z,0.417,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-01T22:45:00Z,0.685,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T22:45:00Z,0.584,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-01T23:00:00Z,0.596,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-01T23:00:00Z,0.417,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-01T23:00:00Z,0.537,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-01T23:00:00Z,0.476,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-01T23:00:00Z,0.526,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T23:00:00Z,0.422,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-01T23:00:00Z,0.691,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-01T23:00:00Z,0.596,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-01T23:15:00Z,0.602,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-01T23:15:00Z,0.423,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-01T23:15:00Z,0.544,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-01T23:15:00Z,0.487,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-01T23:15:00Z,0.536,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T23:15:00Z,0.43,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-01T23:15:00Z,0.696,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T23:15:00Z,0.607,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-01T23:30:00Z,0.609,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-01T23:30:00Z,0.428,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-01T23:30:00Z,0.55,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-01T23:30:00Z,0.496,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-01T23:30:00Z,0.546,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T23:30:00Z,0.437,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-01T23:30:00Z,0.702,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T23:30:00Z,0.618,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-01T23:45:00Z,0.616,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-01T23:45:00Z,0.434,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-01T23:45:00Z,0.556,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-01T23:45:00Z,0.504,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-01T23:45:00Z,0.554,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T23:45:00Z,0.443,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-01T23:45:00Z,0.706,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-01T23:45:00Z,0.628,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T00:00:00Z,0.622,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T00:00:00Z,0.439,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T00:00:00Z,0.56,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T00:00:00Z,0.51,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T00:00:00Z,0.56,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T00:00:00Z,0.448,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T00:00:00Z,0.711,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T00:00:00Z,0.637,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T00:15:00Z,0.627,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-02T00:15:00Z,0.443,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-02T00:15:00Z,0.564,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-02T00:15:00Z,0.515,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-02T00:15:00Z,0.566,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-02T00:15:00Z,0.452,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-02T00:15:00Z,0.714,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-02T00:15:00Z,0.644,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-02T00:30:00Z,0.631,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T00:30:00Z,0.447,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T00:30:00Z,0.568,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T00:30:00Z,0.519,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T00:30:00Z,0.57,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T00:30:00Z,0.455,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T00:30:00Z,0.717,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T00:30:00Z,0.65,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T00:45:00Z,0.635,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T00:45:00Z,0.45,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T00:45:00Z,0.57,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T00:45:00Z,0.522,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T00:45:00Z,0.575,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T00:45:00Z,0.458,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T00:45:00Z,0.72,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T00:45:00Z,0.655,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T01:00:00Z,0.639,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T01:00:00Z,0.453,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T01:00:00Z,0.572,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T01:00:00Z,0.524,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T01:00:00Z,0.579,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T01:00:00Z,0.46,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T01:00:00Z,0.722,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T01:00:00Z,0.66,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T01:15:00Z,0.642,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T01:15:00Z,0.455,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T01:15:00Z,0.574,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T01:15:00Z,0.525,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T01:15:00Z,0.582,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T01:15:00Z,0.462,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T01:15:00Z,0.724,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T01:15:00Z,0.663,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T01:30:00Z,0.645,S5,33,1,LITU,FALSE,12.05,F5
Saltwater,2026-06-02T01:30:00Z,0.457,S6,33,2,LITU,FALSE,12.05,G6
Saltwater,2026-06-02T01:30:00Z,0.575,S9,33,3,ACRU,FALSE,12.05,F2
Saltwater,2026-06-02T01:30:00Z,0.527,S10,33,4,ACRU,FALSE,12.05,G5
Saltwater,2026-06-02T01:30:00Z,0.583,S12,33,5,ACRU,FALSE,12.05,F4
Saltwater,2026-06-02T01:30:00Z,0.463,S14,33,6,FAGR,FALSE,12.05,I2
Saltwater,2026-06-02T01:30:00Z,0.725,SD12,33,10,ACRU,FALSE,12.05,F4
Saltwater,2026-06-02T01:30:00Z,0.666,S19,33,12,ACRU,FALSE,12.05,D2
Saltwater,2026-06-02T01:45:00Z,0.648,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T01:45:00Z,0.459,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T01:45:00Z,0.576,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T01:45:00Z,0.529,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T01:45:00Z,0.584,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T01:45:00Z,0.464,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T01:45:00Z,0.727,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T01:45:00Z,0.668,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T02:00:00Z,0.65,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T02:00:00Z,0.461,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T02:00:00Z,0.577,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T02:00:00Z,0.53,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T02:00:00Z,0.585,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T02:00:00Z,0.465,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T02:00:00Z,0.728,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T02:00:00Z,0.67,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T02:15:00Z,0.652,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T02:15:00Z,0.462,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T02:15:00Z,0.577,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T02:15:00Z,0.53,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T02:15:00Z,0.585,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T02:15:00Z,0.466,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T02:15:00Z,0.729,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T02:15:00Z,0.671,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T02:30:00Z,0.654,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T02:30:00Z,0.464,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T02:30:00Z,0.576,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T02:30:00Z,0.531,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T02:30:00Z,0.585,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T02:30:00Z,0.467,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T02:30:00Z,0.729,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T02:30:00Z,0.671,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T02:45:00Z,0.655,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T02:45:00Z,0.465,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T02:45:00Z,0.577,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T02:45:00Z,0.532,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T02:45:00Z,0.586,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T02:45:00Z,0.467,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T02:45:00Z,0.73,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T02:45:00Z,0.672,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T03:00:00Z,0.657,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T03:00:00Z,0.466,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T03:00:00Z,0.577,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T03:00:00Z,0.532,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T03:00:00Z,0.587,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T03:00:00Z,0.468,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T03:00:00Z,0.731,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T03:00:00Z,0.673,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T03:15:00Z,0.659,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T03:15:00Z,0.467,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T03:15:00Z,0.577,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T03:15:00Z,0.532,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T03:15:00Z,0.588,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T03:15:00Z,0.468,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T03:15:00Z,0.731,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T03:15:00Z,0.673,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T03:30:00Z,0.66,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T03:30:00Z,0.468,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T03:30:00Z,0.578,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T03:30:00Z,0.532,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T03:30:00Z,0.589,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T03:30:00Z,0.469,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T03:30:00Z,0.732,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T03:30:00Z,0.674,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T03:45:00Z,0.662,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T03:45:00Z,0.468,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T03:45:00Z,0.579,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T03:45:00Z,0.532,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T03:45:00Z,0.591,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T03:45:00Z,0.469,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T03:45:00Z,0.732,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T03:45:00Z,0.675,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T04:00:00Z,0.663,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T04:00:00Z,0.469,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T04:00:00Z,0.579,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T04:00:00Z,0.533,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T04:00:00Z,0.591,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T04:00:00Z,0.469,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T04:00:00Z,0.733,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T04:00:00Z,0.676,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T04:15:00Z,0.665,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T04:15:00Z,0.47,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T04:15:00Z,0.58,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T04:15:00Z,0.533,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T04:15:00Z,0.592,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T04:15:00Z,0.469,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T04:15:00Z,0.733,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T04:15:00Z,0.679,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T04:30:00Z,0.666,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T04:30:00Z,0.47,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T04:30:00Z,0.58,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T04:30:00Z,0.533,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T04:30:00Z,0.592,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T04:30:00Z,0.47,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T04:30:00Z,0.733,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T04:30:00Z,0.682,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T04:45:00Z,0.667,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T04:45:00Z,0.47,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T04:45:00Z,0.579,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T04:45:00Z,0.534,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T04:45:00Z,0.592,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T04:45:00Z,0.47,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T04:45:00Z,0.733,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T04:45:00Z,0.68,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T05:00:00Z,0.667,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T05:00:00Z,0.471,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T05:00:00Z,0.579,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T05:00:00Z,0.534,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T05:00:00Z,0.592,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T05:00:00Z,0.47,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T05:00:00Z,0.733,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T05:00:00Z,0.679,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T05:15:00Z,0.668,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T05:15:00Z,0.471,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T05:15:00Z,0.579,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T05:15:00Z,0.534,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T05:15:00Z,0.593,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T05:15:00Z,0.47,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T05:15:00Z,0.733,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T05:15:00Z,0.679,S19,33,12,ACRU,FALSE,12.07,D2
Saltwater,2026-06-02T05:30:00Z,0.669,S5,33,1,LITU,FALSE,12.06,F5
Saltwater,2026-06-02T05:30:00Z,0.471,S6,33,2,LITU,FALSE,12.06,G6
Saltwater,2026-06-02T05:30:00Z,0.58,S9,33,3,ACRU,FALSE,12.06,F2
Saltwater,2026-06-02T05:30:00Z,0.534,S10,33,4,ACRU,FALSE,12.06,G5
Saltwater,2026-06-02T05:30:00Z,0.593,S12,33,5,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T05:30:00Z,0.47,S14,33,6,FAGR,FALSE,12.06,I2
Saltwater,2026-06-02T05:30:00Z,0.733,SD12,33,10,ACRU,FALSE,12.06,F4
Saltwater,2026-06-02T05:30:00Z,0.679,S19,33,12,ACRU,FALSE,12.06,D2
Saltwater,2026-06-02T05:45:00Z,0.67,S5,33,1,LITU,FALSE,12.07,F5
Saltwater,2026-06-02T05:45:00Z,0.472,S6,33,2,LITU,FALSE,12.07,G6
Saltwater,2026-06-02T05:45:00Z,0.58,S9,33,3,ACRU,FALSE,12.07,F2
Saltwater,2026-06-02T05:45:00Z,0.535,S10,33,4,ACRU,FALSE,12.07,G5
Saltwater,2026-06-02T05:45:00Z,0.593,S12,33,5,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T05:45:00Z,0.47,S14,33,6,FAGR,FALSE,12.07,I2
Saltwater,2026-06-02T05:45:00Z,0.733,SD12,33,10,ACRU,FALSE,12.07,F4
Saltwater,2026-06-02T05:45:00Z,0.679,S19,33,12,ACRU,FALSE,12.07,D2
